nom_estab,raz_social,nombre_actividad,codigo_postal,entidad,municipio,fecha_alta,correoelec,telefono,www, no. empleados
CENTRO DE DESARROLLO INFANTIL MONTESORI,,Guarderías del sector privado,89210,Tamaulipas,Tampico,2010-07,ADRIANA-AF@LIVE.COM.MX,8332131808,,11 a 30 personas
CENTRO DE DESARROLLO INFANTIL SAN GABRIEL,,Guarderías del sector privado,88740,Tamaulipas,Reynosa,2010-07,CENDISANGABRIEL@HOTMAIL.COM,8992299503,,11 a 30 personas
CENTRO DE DESARROLLO INTERAL PARA LA FAMILIA CEDIF,SECRETARI A DE GOBIERNO ESTATAL ,Servicios de orientaci�n y trabajo social para la ni�ez y la juventud prestados por el sector p�blico,87100,Tamaulipas,Victoria,2010-07,CLARITANAVA@DIFTAM.GOB.MX,8343154610,,11 a 30 personas
CENTRO DE ESPESIALIDADES MEDICAS Y ESTETICAS MG,,Clínicas de consultorios médicos del sector privado,87330,Tamaulipas,Matamoros,2019-11,SINGRASAMG-@HOTMAIL.COM,8688284999,,11 a 30 personas
CENTRO DE ESTUDIOS DE INVESTIGACION METABOLICOS Y CARDIOVASCULARES,CENTRO DE ESTUDIOS DE INVESTIGACION METABOLICOS Y CARDIOVASCULARES SC,Consultorios de medicina especializada del sector privado,89000,Tamaulipas,Tampico,2014-12,DR.VIOLANTE.LEI@HOTMAIL.COM,8332142554,,11 a 30 personas
CENTRO DE FORTALECIMIENTO FAMILIAR,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA ,Servicios de orientaci�n y trabajo social para la ni�ez y la juventud prestados por el sector p�blico,87345,Tamaulipas,Matamoros,2010-07,ATENCIONALAFAMILIA@HOTMAIL.COM,8688253403,,11 a 30 personas
CENTRO DE REHABILITACION INTEGRAL,MUNICIPIO DE TAMPICO ,Consultorios del sector p�blico de audiolog�a y de terapia ocupacional f�sica y del lenguaje,89348,Tamaulipas,Tampico,2010-07,CRI.DIFTAMPICO@HOTMAIL.COM,8333052892,,31 a 50 personas
CENTRO DE REHABILITACION INTEGRAL CRI,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL MUNICIPIO DE EL MANTE ,Consultorios del sector p�blico de audiolog�a y de terapia ocupacional f�sica y del lenguaje,89827,Tamaulipas,El Mante,2014-12,DIF_CRIMANTE@HOTMAIL.COM,8312326532,,11 a 30 personas
CENTRO DE REINTEGRACION SOCIAL Y FAMILIAR PARA ADOLESCENTES,GOBIERNO ,Otros servicios de orientaci�n y trabajo social prestados por el sector p�blico,88730,Tamaulipas,Reynosa,2010-07,JOSE.BANDA@TAM.GOB.MX,8999292226,,11 a 30 personas
CENTRO DE SALUD UNIDAD NUMERO SEIS COL SAN MARCOS,SERVICIO DE SALUD DE TAMAULIPAS ,Clínicas de consultorios médicos del sector p�blico,87156,Tamaulipas,Victoria,2014-12,CLINICASEISSANMARCOS@GMAIL.COM,8343159397,,51 a 100 personas
CENTRO DE SALUD URBANO 10,SECRETARIA DE SALUD DE TAMAULIPAS ,Clínicas de consultorios médicos del sector p�blico,87086,Tamaulipas,Victoria,2017-11,COL.AZTECA_10@HOTMAIL.COM,8343057821,,31 a 50 personas
CENTRO DE SALUD URBANO LOMAS DEL SANTUARIO,SECRETARÍA DE SALUD ,Clínicas de consultorios médicos del sector p�blico,87110,Tamaulipas,Victoria,2010-07,CSU_LOMASDELSANTUARIO@HOTMAIL.COM,8343121010,,101 a 250 personas
CENTRO DE SALUD URBANO N3,SECRETARÍA DE SALUD DE TAMAULIPAS ,Clínicas de consultorios médicos del sector p�blico,87060,Tamaulipas,Victoria,2010-07,CSU3_ESTUDIANTIL@HOTMAIL.COM,8343060413,,31 a 50 personas
CENTRO MEDICO SIGLO XXI,CENTRO MEDICO SIGLO XXI SA DE CV,Hospitales del sector privado de otras especialidades m�dicas,88630,Tamaulipas,Reynosa,2010-07,LIZMORENOADAME@GMAIL.COM,8999203279,,11 a 30 personas
CENTRO OFTALMOLOGICO,OFTALMOLOGOS ASOCIADOS DE REYNOSA S DE RL DE CV,Consultorios de optometr�a,88630,Tamaulipas,Reynosa,2010-07,RECEPCION@OFTALMOREY.COM.MX,8993099590,OFTALMOLOGICODEREYNOSA.COM,11 a 30 personas
CENTRO QUIRURGICO DEL NORESTE,NORESTE SQS S DE RL DE CV S DE RL DE CV,Hospitales generales del sector privado,88560,Tamaulipas,Reynosa,2019-11,ADMINISTRACION@CQNORESTE.COM.MX,8999220157,,11 a 30 personas
CIUDAD DEL NIÑO JUAN BOSCO,CD DEL NIÑO JUAN BOSCO ,Orfanatos y otras residencias de asistencia social del sector privado,89130,Tamaulipas,Tampico,2010-07,INSTITUTO_FRAY_ANDRESDEOLMOS@HOTMAIL.COM,8332131541,,11 a 30 personas
CLINICA DE ESPECIALIDADES MEDICA UNIVERSIDAD,CLINICA DE ESPECIALIDADES MEDICA UNIVERSIDAD SC,Clínicas de consultorios médicos del sector privado,89108,Tamaulipas,Tampico,2010-07,CLINICAMEDICAUNIVERSIDAD@HOTMIL.COM,8332413600,,11 a 30 personas
CLINICA DEL SISTEMA DIF ALTAMIRA,SISTEMA DIF TAMAULIPAS ,Clínicas de consultorios médicos del sector p�blico,89600,Tamaulipas,Altamira,2019-11,CLINICA_DIF_ALTAMIRA@HOTMAIL.COM,8331621710,,51 a 100 personas
CLINICA DENTAL CENTRO,,Consultorios dentales del sector privado,87300,Tamaulipas,Matamoros,2010-07,CDENTAL-DELCENTRO@HOTMAIL.COM,8688130875,,11 a 30 personas
CLÍNICA PAUSTER HOSPITAL,,Hospitales generales del sector privado,87100,Tamaulipas,Victoria,2010-07,CLINICA.PAUSTEUR@HOTMAIL.COM,8343127833,,11 a 30 personas
CONSULTORIOS DE MEDICINA ESPECIALIZADA DEL SECTOR PRIVADO,,Consultorios de medicina especializada del sector privado,87330,Tamaulipas,Matamoros,2010-07,DRARTDIAZ@HOTMAIL.COM,8688136648,WWW.INSTITUTODIAZ.COM.MX,11 a 30 personas
CRUZ ROJA,,Servicios de emergencia comunitarios prestados por el sector privado,87200,Tamaulipas,Llera,2010-07,CRUZROJA_LLERA@HOTMAIL.COM,8323230260,,11 a 30 personas
DIF,DIF MUNICIPAL MIGUEL ALEMAN ,Servicios de orientaci�n y trabajo social para la ni�ez y la juventud prestados por el sector p�blico,88300,Tamaulipas,Miguel Alem�n,2019-11,DIFMIGUELALEMAN@GMAIL.COM,8979725209,,31 a 50 personas
DIF TAMPICO,SISTEMA PARA EL DESARROLLO INTEGRAL TAMPICO ,Otros servicios de orientaci�n y trabajo social prestados por el sector p�blico,89000,Tamaulipas,Tampico,2010-07,SISTEMADIF.TAMPICO@GMAIL.COM,8333052637,WWW.DIFTAMPICO.COM,11 a 30 personas
DIF TULA,DESARROLLO INTEGRAL FAMILIAR DEL MUNICIPIO DE TULA ,Otros servicios de orientaci�n y trabajo social prestados por el sector p�blico,87900,Tamaulipas,Tula,2010-07,DIF.TULA@DIF.GOB.TAM,8323260606,,31 a 50 personas
ESTANCIA FAMILIAR ESTRELLITA DE LUCERO,,Guarderías del sector privado,87049,Tamaulipas,Victoria,2010-07,MARI_HIJOS@HOTMAIL.COM,8341044560,,11 a 30 personas
ESTANCIA INFANTIL LOS CHINCHULINES,ESTANCIA INFANTIL LOS CHINCHULINES ,Guarderías del sector privado,88950,Tamaulipas,R�o Bravo,2010-07,MARICELAMR_ESCORPION63@HOTMAIL.COM,8999344734,,11 a 30 personas
FUNDACION MISERICORDIA DE REYNOSA,FUNDACION MISERICRDIA DE REYNOSA AC,Consultorios de medicina general del sector privado,88630,Tamaulipas,Reynosa,2014-12,FUNDMISERCOR@HOTMAIL.COM,8999227213,,11 a 30 personas
GUARDERIA ANGELITOS DE PAPA,UGALDE GAMEZ SERVICIOS INFANTILES SA DE CV,Guarderías del sector privado,89800,Tamaulipas,El Mante,2010-07,ANGELITOSDEPAPA@HOTMAIL.COM,8312329680,,31 a 50 personas
GUARDERIA CARITA DE ANGEL,,Guarderías del sector privado,89410,Tamaulipas,Ciudad Madero,2010-07,CARITADEANGEL@PRODIGY.NET.MX,8332109210,WWW.CARITADEANGEL.COM.MX,31 a 50 personas
GUARDERIA CRECIENDO FELIZ,CRECIENDO FELIZ SC,Guarderías del sector privado,89100,Tamaulipas,Tampico,2010-07,ASISTENTE.ORO@CRECIENDOFELIZ.COM,8332285259,WWW.CRECIENDOFELIZ.COM.MX,51 a 100 personas
GUARDERIA DEL SEGURO SOCIAL,GUARDERIA DEL SEGURO SOCIAL ,Guarderías del sector p�blico,88000,Tamaulipas,Nuevo Laredo,2010-07,GUADALUPE.RSANDOVAL@IMSS.GOB.MX,8677121611,WWW.IMSS.COM.MX,31 a 50 personas
GUARDER�A EBEN EZER,,Guarderías del sector privado,88690,Tamaulipas,Reynosa,2010-07,GUARDERIAEBENEZER@HOTMAIL.COM,8999250505,,11 a 30 personas
GUARDERIA INFANTIL BOSQUE MAGICO,SOCIEDAD GUARDERIA INFANTIL BOSQUE MAGICO SC,Guarderías del sector privado,87504,Tamaulipas,Valle Hermoso,2010-07,BOSQUE_MAGICO_U1017@HOTMAIL.COM,8948425132,,11 a 30 personas
GUARDERIA LA CASITA DE TRESPALACIOS,LA CASITA DE TRESPALACIOS SA DE CV,Guarderías del sector privado,89830,Tamaulipas,El Mante,2010-07,G_ANET@HOTMAIL.COM,8312326626,,31 a 50 personas
GUARDERIA MI NIDITO,SERVIR SA DE CV,Guarderías del sector privado,87450,Tamaulipas,Matamoros,2014-12,MI.NIDITO@COM.MX,8688161776,,31 a 50 personas
GUARDERIA ROSA LINDA LOZANO DE SUAREZ COLINAS DEL SUR,,Guarderías del sector p�blico,88296,Tamaulipas,Nuevo Laredo,2014-12,GUARD_RLS_COLINASDELSUR@HOTMAIL.COM,8677181049,,11 a 30 personas
GUARDERIA ROSALINDA LOZANO DE SUAREZ,,Guarderías del sector privado,88135,Tamaulipas,Nuevo Laredo,2010-07,GUARD-RLS-LAFE@HOTMIL.COM,8677241304,,31 a 50 personas
GUARDERIA VILLA DE CAMORLINGA,,Guarderías del sector privado,87390,Tamaulipas,Matamoros,2010-07,GUARDERIA_LAVILLAV1398@HOTMAIL.COM,8688179573,,31 a 50 personas
HOSPITAL DE PRAGA,,Hospitales generales del sector privado,89800,Tamaulipas,El Mante,2010-07,HOSPITALDEPRAGA@GMAIL.COM,8312320200,,11 a 30 personas
HOSPITAL GENERAL DE NUEVO LAREDO,SERVICIOS DE SALUD DE TAMAULIPAS ,Hospitales generales del sector p�blico,88050,Tamaulipas,Nuevo Laredo,2010-07,GENERALAREDO@HOTMAIL.COM,8677158043,,251 y más personas
HOSPITAL LA ESPERANZA,SOCIEDAD MEDICA HOSPITAL ESPERANZA REYNOSA SA DE CV,Hospitales generales del sector privado,88630,Tamaulipas,Reynosa,2010-07,RH@HOSPITALESPERANZA.COM.MX,8999227710,HOSPITALESPERANZA.COM.MX,51 a 100 personas
HOSPITAL MEXICO AMERICANO,HOSPITAL MEXICO AMERICANO SC,Hospitales generales del sector privado,88298,Tamaulipas,Nuevo Laredo,2014-12,NAVARRO.IVAN@HMA.COM.MX,3338417908,WWW.HMA.COM.MX,101 a 250 personas
HOSPITAL NAVAL,SECRETARÍA DE MARINA HOSPITAL NAVAL DE TAMPICO ,Hospitales generales del sector p�blico,89110,Tamaulipas,Tampico,2010-07,HOSNAVTAM@HOTMAIL.COM,8332136585,,11 a 30 personas
HOSPITAL REGIONAL PEMEX REYNOSA,PETROLEOS MEXICANOS ,Hospitales generales del sector p�blico,88680,Tamaulipas,Reynosa,2016-01,JOSE.ISLAS@PEMEX.GOB.MX,8999094001,WWW.PEMEX.COM,251 y más personas
HOSPITAL SAN GERARDO,CLINICA DE LA MUJER Y CENTRAL QUIRURGICA SC,Hospitales generales del sector privado,88240,Tamaulipas,Nuevo Laredo,2014-12,CONTABILIDAD@HOSPITALSANGERARDO.COM.MX,8677154525,,31 a 50 personas
INSTITUTO MEXICANO DEL SEGURO SOCIAL,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,Clínicas de consultorios médicos del sector p�blico,89800,Tamaulipas,El Mante,2014-12,SAMUEL.PASTOR@IMSS.GOB.MX,8312321180,WWW.IMSS.COM.MX,31 a 50 personas
INTEGRA MEDICAL ESPECIALTIES CENTER,,Consultorios dentales del sector privado,88810,Tamaulipas,R�o Bravo,2010-07,DROCHOAH@HOTMAIL.COM,8999370260,WWW.INTEGRADENTAL.COM,11 a 30 personas
OFTAVISION,TECNO LASER VISION SC,Consultorios de medicina especializada del sector privado,87050,Tamaulipas,Victoria,2014-12,RECEPCION@OFTAVISION.COM,8343156398,OFTAVISION.COM.MX,31 a 50 personas
PASITOS GIGANTES S.C.,,Guarderías del sector privado,87455,Tamaulipas,Matamoros,2010-07,PASITOSGIGANTES@HOTMAIL.COM,8688225000,,31 a 50 personas
POLICLINICA DE ESPECIALIDADES,GRUPO MEDICO MIGUEL ALEMAN SA DE CV,Consultorios de medicina general del sector privado,88300,Tamaulipas,Miguel Alem�n,2013-07,POLICLINICA4@PRODIGY.NET.MX,8979721329,,11 a 30 personas
PROTECCION INFANTIL FUERTE MAGICO,PROTECCION INFANTIL FUERTE MAGICO SC,Guarderías del sector privado,87420,Tamaulipas,Matamoros,2010-07,ADRITREV@HOTMAIL.COM,8688123059,WWW.PROTECCIONINFANTIFUERTEMAGICO.COM,31 a 50 personas
TDC CENTRO MEDICO,,Consultorios de medicina especializada del sector privado,89470,Tamaulipas,Ciudad Madero,2010-07,TDC.BOULEVARD@GMAIL.COM,8332568144,,11 a 30 personas
UNEME CAPASITS CD VICTORIA,SECRETARÍA DE SALUD ,Consultorios de medicina general del sector p�blico,87110,Tamaulipas,Victoria,2010-07,CAPASITS_VICTORIA@HOTMAIL.COM,8341341499,,11 a 30 personas
UNEME ENFERMEDADES CRONICAS,SECRETARÍA DE SALUD ,Clínicas de consultorios médicos del sector p�blico,87100,Tamaulipas,Victoria,2010-07,UNEMEECVICTORIA@GMAIL.COM,8343100709,,11 a 30 personas
CASA DEL ANCIANO GRUPO DEL PERPETUO SOCORRO,GRUPO DEL PERPETUO SOCORRO AC,Centros del sector privado dedicados a la atenci�n y cuidado diurno de ancianos y discapacitados,90500,Tlaxcala,Huamantla,2010-07,GPSOCORRO@HOTMAIL.COM,2474721488,,11 a 30 personas
CENTRO DE ASISTENCIA SOCIAL,DIF ESTATAL TLAXCALA ,Refugios temporales comunitarios del sector p�blico,90111,Tlaxcala,Tlaxcala,2010-07,ASISTENCIA_INTEGRAL@DIFTLAXCALA.GOB.MX,2461921755,,11 a 30 personas
CENTRO DE RADIOLOGIA E IMAGEN DE TLAXCALA,CENTRO DE RADIOLOGIA E IMAGEN DE TLAXCALA SA DE CV,Laboratorios médicos y de diagnóstico del sector privado,90000,Tlaxcala,Tlaxcala,2014-12,CREIDETLAXCALA@PRODIGY.NET.MX,2464623112,WWW.CREIDETLAXCALA.COM,11 a 30 personas
CLINICA DE ESPECIALIDADES ZARAGOZA,CLINICA DE ESPECIALIDADES ZARAGOZA SA DE CV,Hospitales del sector privado de otras especialidades m�dicas,90740,Tlaxcala,Zacatelco,2010-07,CEZ.COMENTARIOS@HOTMAIL.COM,246119798,,11 a 30 personas
ESTANCIA INFANTIL,,Guarderías del sector privado,90114,Tlaxcala,Tlaxcala,2010-07,ROXXSANZFIGUE@HOTMAI.COM,2464666303,,11 a 30 personas
FORMACION Y SERVICIOS INFANTILES A.C.,,Guarderías del sector privado,90803,Tlaxcala,Chiautempan,2010-07,GUARDERIAU0719@TELMEXMAIL.COM,2464640422,,31 a 50 personas
GRUPO SEPERSA SERVICIOS EDUCATIVOS Y RECREATIVOS PEREZ RAMIREZ,SERVICIOS EDUCATIVOS Y RECREATIVOS PEREZ RAMIREZ SA DE CV,Guarderías del sector privado,90100,Tlaxcala,Tlaxcala,2010-07,SEPERSA@HOTMAIL.COM,2461049341,,31 a 50 personas
HOSPITAL COMUNITARIO EL CARMEN TEQUEXQUITLA,OPD SECRETARIA DE SALUD DEL ESTADO DE TLAXCALA ,Hospitales generales del sector p�blico,90570,Tlaxcala,El Carmen Tequexquitla,2010-07,HOSPITAL_TEQUEXQUITLA12@HOTMAIL.COM,2764775546,,101 a 250 personas
HOSPITAL DE JESUS,,Hospitales generales del sector privado,90500,Tlaxcala,Huamantla,2010-07,HOSPITALDEJESUS2@HOTMAIL.COM,2474720015,HOSPITALDEJESUS.MX,11 a 30 personas
HOSPITAL GENERAL DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE TLAXCALA,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ,Hospitales generales del sector p�blico,90117,Tlaxcala,Tlaxcala,2010-07,ROBERTO.RAMOST@ISSSTE.GOB.MX,2464623811,WWW.ISSSTE.GOB.MX,251 y más personas
HOSPITAL HUMANITAS DE TLAXCALA,HOSPITAL HUMANITAS DE TLAXCALA SA DE CV,Hospitales generales del sector privado,90010,Tlaxcala,Tlaxcala,2010-07,HHUMANITATLAX@HOTMAIL.COM,2461175271,WWW.HOSPITALHUMANITAS.COM,51 a 100 personas
HOSPITAL SAN FRANCISCO DE ASIS,,Hospitales generales del sector privado,90300,Tlaxcala,Apizaco,2019-11,SANFRANCISCODEASISHOSPITAL@GMAIL.COM,2461256826,WWW.HOSPITALSANFRANCISCO.MX,31 a 50 personas
HOSPITAL SAN MARTIN DE PORRES,HOSPITAL SAN MARTIN DE PORRES DE APIZACO SA DE CV,Hospitales generales del sector privado,90300,Tlaxcala,Apizaco,2010-07,MUMO0204@PRODIGY.NET.MX,2414170263,,31 a 50 personas
INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE TLAXCALA ICATLAX,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE TLAXCALA ,Servicios de capacitaci�n para el trabajo prestados por el sector p�blico para personas desempleadas subempleadas o discapacitadas,90200,Tlaxcala,Calpulalpan,2010-07,CALPULALPAN.ICATLAX@GMAIL.COM,7499181421,,31 a 50 personas
INSTITUTO MEXICANO DEL SEGURO SOCIAL HGZ MF 2,INSTITUTO MEXICANO DEL SEGURO SOCIAL HGZ MF 2 ,Clínicas de consultorios médicos del sector p�blico,90337,Tlaxcala,Apizaco,2010-07,RONDERO.TORAL@IMSS.GOB.MX,241414172100,WWW.GOB.MX/IMSSDIGITAL,251 y más personas
MODULO DENTAL TLAXCALA,,Consultorios dentales del sector p�blico,90102,Tlaxcala,Tlaxcala,2010-07,MODULODENTALTLAXCALA@HOTMAIL.COM,2464624348,,31 a 50 personas
AB LABORATORIO DE ANALISIS CLINICOS,,Laboratorios médicos y de diagnóstico del sector privado,94100,Veracruz de Ignacio de la Llave,Huatusco,2019-11,ABLABORATORIOSCLINICOS@GMAIL.COM,2731013143,,11 a 30 personas
ALBERGUE LA PROMESA,DROGADICTOS ANONIMOS AC,Agrupaciones de autoayuda para alcoh�licos y personas con otras adicciones,96558,Veracruz de Ignacio de la Llave,Coatzacoalcos,2010-07,LAPROMESA@DROGADICTOSANONIMOS.ORG,9212188709,WWW.DROGADICTOSANONIMOS.ORG,11 a 30 personas
ALBERGUE TEMPORAL VICENTINO SANTA LUISA DE MARILLA,,Orfanatos y otras residencias de asistencia social del sector privado,92800,Veracruz de Ignacio de la Llave,Tuxpan,2010-07,V.V.STALUISA.TUXPAN@HOTMAIL.COM,7838351493,V.VSTALUISA.TUXPAN,11 a 30 personas
ASILO DE ANCIANOS SANTA TERESA DE JESUS JOURNET,MUNICIPIO VERACRUZ ,Asilos y otras residencias del sector p�blico para el cuidado de ancianos,91938,Veracruz de Ignacio de la Llave,Veracruz,2010-07,GILMARONO@HOTMAIL.COM,2299804853,,31 a 50 personas
BIOTTEK LABORATORIO,BIOTTEK S DE RL DE CV,Laboratorios médicos y de diagnóstico del sector privado,94580,Veracruz de Ignacio de la Llave,C�rdoba,2010-07,INFO@BIOTTEK.COM,2717141950,WWW.BIOTTEK.COM,11 a 30 personas
CENDI EL PRINCIPITO II,,Guarderías del sector p�blico,94100,Veracruz de Ignacio de la Llave,Huatusco,2010-07,MCSC-646@HOTMAIL.COM,2737342271,,11 a 30 personas
CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOLICOS ANONIMOS GUERREROS 2 DE SPTIEMBRE,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,Agrupaciones de autoayuda para alcoh�licos y personas con otras adicciones,91130,Veracruz de Ignacio de la Llave,Xalapa,2014-12,CIPOSG@AAMEXICO.ORG.MX,52642466,,11 a 30 personas
CENTRO DE ATENCION Y SOLUCION AUTORIZADA INFONAVIT,,Otros servicios de orientaci�n y trabajo social prestados por el sector p�blico,91809,Veracruz de Ignacio de la Llave,Veracruz,2014-12,CASA_VERACRUZ_GTE.ADMVO@YAHOO.COM,2299249400,,11 a 30 personas
CENTRO DE DESARROLLO INFANTIL ENRIQUE C REBSAMEN,CENTRO DE DESARROLLO INFANTIL ENRIQUE REBSAMEN SC,Guarderías del sector privado,94344,Veracruz de Ignacio de la Llave,Orizaba,2010-07,ENRIQUE_U642@HOTMAIL.COM,2727266868,,31 a 50 personas
CENTRO DE DESARROLLO INFANTIL LA VILLA DE MOY,CENTRO DE DESARROLLO INFANTIL LA VILLA DE MOY SC,Guarderías del sector privado,92800,Veracruz de Ignacio de la Llave,Tuxpan,2010-07,CENDI_LAVILLADEMOY@HOTMAIL.COM,7838342255,,11 a 30 personas
CENTRO DE DESARROLLO INFANTIL PLANETA AZUL,,Guarderías del sector privado,91500,Veracruz de Ignacio de la Llave,Coatepec,2019-11,MARTHA_CARMONA73@HOTMAIL.COM,2288268817,WWW.PLANETAAZUL.COM,11 a 30 personas
CENTRO DE DESARROLLO INFANTIL RICARDO GARCIA SAENZ,,Guarderías del sector privado,92800,Veracruz de Ignacio de la Llave,Tuxpan,2010-07,CENDIRIC@YAHOO.COM,7838342800,,11 a 30 personas
CENTRO DE SALUD FORTIN,SERVICIOS DE SALUD DEL ESTADO DE VERACRUZ ,Clínicas de consultorios médicos del sector p�blico,94472,Veracruz de Ignacio de la Llave,Fort�n,2010-07,CENTRODESALUDFORTIN@HOTMAIL.ES,2717133247,,11 a 30 personas
CENTRO DE SALUD HURBANO MIGUEL ALEMAN,SECRETARIA DE SERVICIOS DE SALUD DEL ESTADO DE VERACRUZ ,Clínicas de consultorios médicos del sector p�blico,91140,Veracruz de Ignacio de la Llave,Xalapa,2010-07,CSUMIGUELALEMAN@OUTLOOK.ES,2288863051,,51 a 100 personas
CENTRO DE SALUD RURAL EL TEJAR,SERVICIO DE SALUD DE VERACRUZ ,Consultorios de medicina general del sector p�blico,94273,Veracruz de Ignacio de la Llave,Medell�n de Bravo,2010-07,CENTRODESALUDELTEJAR@HOTMAIL.COM,2859712990,,11 a 30 personas
CENTRO DE SALUD URBANO AMPLIACION BENITO JUAREZ,SERVICIO DE SALUD DE VERACRUZ ,Consultorios de medicina general del sector p�blico,93650,Veracruz de Ignacio de la Llave,Tlapacoyan,2010-07,CSUBENITOJUAREZ1@GMAIL.COM,2253150303,,11 a 30 personas
CENTRO DERMATOLOGICO ZU�IGA AHUET,CENTRO DERMATOLOGICO ZU�IGA AHUET SC,Consultorios de medicina especializada del sector privado,94294,Veracruz de Ignacio de la Llave,Boca del R�o,2010-07,PROVEEDORES.CDZA@GMAIL.COM,2299276260,,31 a 50 personas
CENTRO MEDICO REGIONAL,CENTRO MEDICO REGIONAL SC,Hospitales generales del sector privado,95100,Veracruz de Ignacio de la Llave,Tierra Blanca,2010-07,CMRTB2015@HOTMAIL.COM,2747430829,,51 a 100 personas
CENTRO MEDICO TUXPAM,CENTRO DE ESPECIALIDADES MEDICAS DE LAS HUASTECAS SA DE CV,Hospitales generales del sector privado,92875,Veracruz de Ignacio de la Llave,Tuxpan,2010-07,ASISTENTECMT@HOTMAIL.COM,7838347401,,101 a 250 personas
CENTRO PSICOLOGICO INTEGRAL DE VERACRUZ CEPIVER,CEPIVER AC,Consultorios de psicolog�a del sector privado,91897,Veracruz de Ignacio de la Llave,Veracruz,2019-11,LOGOPEDIAVERACRUZ@GMAIL.COM,2291374649,,11 a 30 personas
CENTRO TERAPEUTICO MEYALI,CENTRO HUMANITARIO MIRANDO HACIA ADELANTE AC,Otros consultorios del sector privado para el cuidado de la salud,91130,Veracruz de Ignacio de la Llave,Xalapa,2010-07,MIRANDOHACIAADELANTE@HOTMAIL.COM,2281674640,,31 a 50 personas
CENTROS DE INTEGRACION JUVENIL,CENTROS DE INTEGRACION JUVENIL ,Servicios de orientaci�n y trabajo social para la ni�ez y la juventud prestados por el sector p�blico,91010,Veracruz de Ignacio de la Llave,Xalapa,2010-07,CIJXALAPA@HOTMAIL.COM,2288150500,WWW.CIJ.GOB.MX,11 a 30 personas
CLINICA CAMPESTRE CITLALTEPETL,,Centros del sector privado de atenci�n m�dica externa para enfermos mentales y adictos,94290,Veracruz de Ignacio de la Llave,Boca del R�o,2010-07,CLINICA-CITLALTEPETL@HOTMAIL.COM,2299860647,,11 a 30 personas
CLINICA CAMPESTRE CITLALTEPETL,CLINICA CAMPESTRE CITLALTEPETL SA DE CV,Hospitales psiqui�tricos y para el tratamiento por adicci�n del sector privado,94345,Veracruz de Ignacio de la Llave,Orizaba,2010-07,CLINICA-CITLALTEPETL@HOTMAIL.COM,2727242658,,31 a 50 personas
CLINICA DE ESPECIALIDADES MEDICAS SAN JUAN BAUTISTA,CLÍNICA DE ESPECIALIDADES MÉDICAS SAN JUAN BAUTISTA AC,Hospitales generales del sector privado,93607,Veracruz de Ignacio de la Llave,Mart�nez de la Torre,2010-07,CLINICASANJUAN@PRODIGY.NET.MX,2323240220,,11 a 30 personas
CLINICA DRES CASTELLANOS,,Hospitales del sector privado de otras especialidades m�dicas,95830,Veracruz de Ignacio de la Llave,Santiago Tuxtla,2010-07,GCASTELLANOSM40@HOTMAIL.COM,2949470260,,11 a 30 personas
CLINICA HOSPITAL COATZACOALCOS VER,PETROLEOS MEXICANOS ,Hospitales generales del sector p�blico,96400,Veracruz de Ignacio de la Llave,Coatzacoalcos,2010-07,RGRIJALVA@PEMEX.GOB.MX,9212123922,,101 a 250 personas
CLINICA HOSPITAL LOS ANGELES,CLINICA HOSPITAL LOS ANGELES ,Hospitales generales del sector privado,91180,Veracruz de Ignacio de la Llave,Xalapa,2010-07,EFFY.VISCONTI@GMAIL.COM,2281839927,,11 a 30 personas
CLINICA MACARENA,CLINICA MACARENA SA DE CV,Hospitales generales del sector privado,91700,Veracruz de Ignacio de la Llave,Veracruz,2010-07,MACARENASA2011@HOTMAIL.COM,2299316517,,11 a 30 personas
CLINICA MEDICA DE GINECOLOGIA,CEMEGO ,Clínicas de consultorios médicos del sector privado,93230,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,2014-12,CEMEGOPR@HOTMAIL.COM,7821561564,,11 a 30 personas
